time,gFx,gFy,gFz,TgF
1.031862135,0.4815,0.9601,0.0278,1.074
1.034403489,0.4537,0.9835,0.0347,1.084
1.03904875,0.4390,1.0162,0.0308,1.107
1.043557083,0.4712,1.0035,0.0073,1.109
1.046405052,0.4874,0.9786,-0.0068,1.093
1.051261823,0.4947,0.9215,-0.0230,1.046
1.054987448,0.4839,0.9010,-0.0347,1.023
1.058541927,0.4473,0.8653,-0.0728,0.977
1.063407656,0.4224,0.8546,-0.1138,0.960
1.066825937,0.4170,0.8570,-0.1314,0.962
1.071129114,0.4019,0.8531,-0.1690,0.958
1.073623541,0.3868,0.8453,-0.1807,0.947
1.076039479,0.3731,0.8311,-0.1885,0.930
1.080255312,0.3521,0.7891,-0.1773,0.882
1.083059271,0.3399,0.7652,-0.1690,0.854
1.088124583,0.3023,0.7169,-0.1465,0.792
1.090948125,0.2774,0.6954,-0.1392,0.761
1.095485364,0.2197,0.6671,-0.1265,0.714
1.099985885,0.1831,0.6573,-0.1275,0.694
1.102569323,0.1826,0.6607,-0.1377,0.699
1.105012916,0.1919,0.6646,-0.1553,0.709
1.108418698,0.2061,0.6690,-0.1748,0.722
1.111735833,0.2271,0.6690,-0.1953,0.733
1.117925729,0.2632,0.6553,-0.2281,0.742
1.122343646,0.2598,0.6021,-0.2364,0.697
1.127191093,0.2442,0.5547,-0.2144,0.643
1.129883646,0.2412,0.5264,-0.2027,0.614
1.134138593,0.2378,0.5001,-0.1929,0.586
1.13819526,0.2398,0.4737,-0.1904,0.564
1.141949739,0.2705,0.4146,-0.2100,0.538
1.146374791,0.3301,0.4053,-0.2129,0.564
1.149104739,0.3789,0.4063,-0.2051,0.592
1.154383541,0.5162,0.4156,-0.1621,0.682
1.158244323,0.5933,0.4200,-0.1353,0.739
1.162064687,0.7359,0.4410,-0.0830,0.862
1.165928073,0.8658,0.4751,-0.0269,0.988
1.168430364,0.9229,0.4932,-0.0024,1.046
1.172656927,0.9996,0.5450,0.0259,1.139
1.175605781,1.0397,0.5674,0.0283,1.185
1.180163385,1.0763,0.6124,0.0127,1.238
1.18270375,1.0802,0.6304,-0.0044,1.251
1.185155521,1.0802,0.6524,-0.0249,1.262
1.18758,1.0675,0.6744,-0.0410,1.263
1.190142916,1.0509,0.6934,-0.0527,1.260
1.192654583,1.0265,0.7130,-0.0562,1.251
1.197445573,1.0079,0.7721,-0.0386,1.270
1.202200833,1.0807,0.8409,-0.0303,1.370
1.208047552,1.2199,0.8829,-0.1069,1.510
1.211987864,1.3014,0.9259,-0.1748,1.607
1.214491198,1.3058,0.9469,-0.1914,1.624
1.217270104,1.2975,0.9684,-0.1948,1.631
1.22213802,1.2550,1.0079,-0.1924,1.621
1.226624635,1.1793,1.0377,-0.1812,1.581
1.232310104,1.0860,1.0318,-0.1890,1.510
1.236442031,0.9884,0.9889,-0.1924,1.411
1.239161562,0.9435,0.9605,-0.1851,1.359
1.242220468,0.9029,0.9288,-0.1768,1.307
1.246473177,0.8238,0.8619,-0.1714,1.205
1.249010729,0.7901,0.8263,-0.1734,1.156
1.251485156,0.7598,0.7930,-0.1719,1.112
1.256166406,0.7139,0.7183,-0.1543,1.024
1.258650416,0.6802,0.6827,-0.1450,0.975
1.263821614,0.6050,0.6080,-0.1270,0.867
1.268287812,0.5294,0.5601,-0.1050,0.778
1.270736979,0.5035,0.5381,-0.0903,0.742
1.274286614,0.4805,0.5142,-0.0791,0.708
1.278214218,0.4561,0.4566,-0.0649,0.649
1.283106823,0.4424,0.3897,-0.0903,0.596
1.285585885,0.4312,0.3584,-0.1113,0.572
1.288015468,0.4170,0.3330,-0.1294,0.549
1.29070625,0.3985,0.3086,-0.1397,0.523
1.295493437,0.3697,0.2715,-0.1489,0.482
1.298068802,0.3565,0.2534,-0.1504,0.463
1.302636041,0.3511,0.2217,-0.1636,0.446
1.308108385,0.3706,0.2100,-0.1768,0.461
1.312663593,0.4307,0.1934,-0.2041,0.514
1.315661145,0.4654,0.1787,-0.2144,0.543
1.318290312,0.4996,0.1582,-0.2178,0.567
1.322214531,0.5772,0.1343,-0.2285,0.635
1.324713281,0.6226,0.1416,-0.2451,0.684
1.327373593,0.6710,0.1646,-0.2700,0.742
