time,gFx,gFy,gFz,TgF
1.051277031,1.2726,-0.6627,0.1778,1.446
1.053726146,1.2550,-0.6456,0.1616,1.421
1.056260208,1.2413,-0.6260,0.1333,1.397
1.061235416,1.2252,-0.5801,0.0942,1.359
1.067309271,1.2145,-0.5333,0.0698,1.328
1.071229323,1.2194,-0.4712,0.0381,1.308
1.07486276,1.2277,-0.4331,0.0225,1.302
1.078319948,1.2804,-0.3482,-0.0303,1.327
1.083391146,1.3234,-0.3111,-0.0664,1.361
1.088043333,1.3932,-0.2661,-0.0293,1.419
1.09181026,1.3761,-0.2881,-0.0342,1.406
1.095630833,1.3834,-0.2998,-0.1426,1.423
1.098081458,1.3898,-0.3023,-0.1782,1.433
1.102504843,1.3981,-0.3008,-0.2534,1.452
1.105905312,1.3873,-0.3120,-0.2652,1.447
1.112981562,1.3410,-0.3487,-0.3135,1.421
1.118305573,1.3073,-0.3804,-0.3047,1.395
1.124530521,1.1354,-0.4517,-0.3135,1.262
1.127420156,1.0504,-0.5079,-0.2720,1.198
1.132727396,1.0167,-0.5303,-0.2490,1.173
1.135293646,0.9654,-0.5816,-0.1519,1.137
1.154853021,0.9537,-0.6021,-0.1089,1.133
1.159275521,0.9522,-0.8829,0.2652,1.325
1.193302656,1.0201,-0.8131,0.4649,1.385
1.202915521,0.9425,-0.7476,0.5772,1.334
1.205446875,1.0919,-0.6138,1.3097,1.812
1.207837968,1.0211,-0.6197,1.3092,1.772
1.212675312,0.9088,-0.6773,1.1114,1.587
1.215363021,0.8805,-0.6925,0.9654,1.479
1.220507135,0.8297,-0.6895,0.6871,1.279
1.224953593,-0.8600,-1.5563,-2.5051,3.072
1.229651198,-1.6672,-0.9571,-1.3068,2.324
1.234644635,-0.7174,-0.5860,-0.6798,1.149
1.23709625,0.2271,-0.3741,-0.1797,0.473
1.239661614,1.0226,-0.2500,0.1944,1.070
1.244288281,1.6369,-0.3286,0.6549,1.793
1.247160364,1.5866,-0.4253,0.7471,1.805
1.252120521,1.2741,-0.5640,0.7437,1.579
1.256895885,1.1241,-0.5972,0.5670,1.393
1.261451823,1.2970,-0.4444,0.5806,1.489
1.263857916,1.3908,-0.3360,0.6339,1.565
1.266354166,1.4152,-0.2349,0.6661,1.582
1.269025781,1.3712,-0.1665,0.6553,1.529
1.271609323,1.2863,-0.1421,0.6378,1.443
1.276121562,1.1139,-0.1670,0.7554,1.356
1.278608229,1.0441,-0.1958,0.8297,1.348
1.283444583,0.9977,-0.2867,0.9239,1.390
1.285899218,1.0045,-0.3301,0.9698,1.435
1.288329375,1.0177,-0.3633,0.9850,1.462
1.290745677,1.0245,-0.3863,0.9474,1.448
1.293286458,1.0260,-0.4097,0.8585,1.399
1.298060416,0.9688,-0.4512,0.4317,1.153
1.301077812,0.9166,-0.4590,0.2110,1.047
1.305587708,0.8390,-0.4556,0.1416,0.965
1.308039531,0.7813,-0.4454,0.1704,0.915
1.313186302,0.6539,-0.3946,0.1016,0.770
1.317718854,0.5479,-0.2993,-0.2901,0.688
1.330636562,0.3286,-0.1577,-0.9776,1.043
1.338939583,0.1621,-0.0982,-1.0431,1.060
1.342385833,0.0210,-0.3306,-0.3228,0.463
1.347034739,0.2300,-0.4063,-0.1030,0.478
1.350102343,0.3330,-0.4429,0.0313,0.555
1.35472026,0.4888,-0.4942,0.2984,0.756
1.359372916,0.5796,-0.5147,0.5064,0.926
1.364232916,0.6446,-0.5127,0.6597,1.055
1.367242187,0.6578,-0.5118,0.7178,1.100
1.37330177,0.6651,-0.4991,0.7569,1.124
1.376328333,0.6578,-0.4888,0.7467,1.109
1.38150625,0.6519,-0.4849,0.7095,1.079
1.384116302,0.6514,-0.4815,0.6006,1.008
1.388699739,0.6602,-0.4732,0.5298,0.970
1.394018541,0.6964,-0.4458,0.3799,0.910
1.399275416,0.7437,-0.4043,0.2173,0.874
1.403523958,0.7735,-0.3619,0.1489,0.867
1.408241562,0.8092,-0.3257,0.1040,0.878
1.410740104,0.8204,-0.3213,0.0889,0.886
1.414439062,0.8394,-0.3125,0.0786,0.899
1.4186675,0.8761,-0.2603,0.0679,0.916
1.423041875,0.8834,-0.2676,0.0889,0.927
1.42626125,0.8819,-0.2798,0.1060,0.931
1.430148125,0.8805,-0.2974,0.1245,0.938
1.433392708,0.8878,-0.3369,0.1558,0.962
1.437638281,0.9088,-0.3492,0.1719,0.989
1.442754479,0.9039,-0.3667,0.1704,0.990
1.45001901,0.8946,-0.3745,0.1714,0.985
1.453514843,0.8839,-0.3975,0.1738,0.985
1.457057135,0.8927,-0.4048,0.1690,0.995
1.459708333,0.9073,-0.4043,0.1797,1.009
1.465332656,0.8809,-0.3829,0.1499,0.972
1.4723925,0.8580,-0.3648,0.1138,0.939
1.475027291,0.8551,-0.3633,0.0947,0.934
1.480675677,0.7970,-0.3599,0.0303,0.875
1.484139687,0.8868,-0.3286,0.0103,0.946
1.489584062,0.9806,-0.2906,0.0195,1.023
1.494031145,1.1368,-0.2671,0.0806,1.171
1.498831406,1.3287,-0.2281,0.1890,1.361
1.502763802,1.4166,-0.1944,0.2466,1.451
1.506895416,1.6276,-0.1279,0.4952,1.706
1.512491302,1.4738,-0.1499,0.1865,1.493
1.520374322,1.3869,-0.1143,0.1245,1.397
1.52661651,1.2828,-0.0527,0.2163,1.302
1.530645156,0.6256,-0.2691,-0.0161,0.681
1.53348125,0.4815,-0.3042,-0.0288,0.570
1.538749583,0.3379,-0.2657,-0.0977,0.441
1.54328375,0.5635,-0.1431,-0.1094,0.592
1.545893593,0.5152,-0.2075,-0.0899,0.563
1.55129401,0.7052,-0.1377,0.0840,0.723
1.559120156,0.8448,-0.0996,0.2227,0.879
1.563651562,0.8741,-0.1226,0.2505,0.918
1.568108802,0.8199,-0.1997,0.1162,0.852
1.576306093,0.6929,-0.2627,-0.0439,0.742
1.580100364,0.4615,-0.3814,-0.1011,0.607
1.582747656,0.3374,-0.4571,-0.0874,0.575
1.587722135,0.0664,-0.6339,-0.0420,0.639
1.590308697,-0.0449,-0.7056,-0.0493,0.709
