time,gFx,gFy,gFz,TgF
1.108184218,0.3496,0.3706,0.9772,1.102
1.113035624,0.3858,0.3804,1.0025,1.140
1.115876718,0.3975,0.3843,1.0025,1.145
1.120295572,0.4112,0.3912,0.9855,1.137
1.12473026,0.4258,0.4043,0.9630,1.128
1.127238541,0.4336,0.4151,0.9547,1.128
1.130588749,0.4410,0.4268,0.9483,1.130
1.135270572,0.4502,0.4527,0.9400,1.136
1.140561041,0.4522,0.4683,0.9405,1.144
1.144563072,0.4546,0.4668,0.9439,1.147
1.147415728,0.4566,0.4644,0.9479,1.150
1.151978541,0.4561,0.4600,0.9620,1.160
1.154518645,0.4546,0.4541,0.9674,1.161
1.157575364,0.4473,0.4473,0.9728,1.160
1.161926978,0.4395,0.4327,0.9728,1.152
1.166543332,0.4209,0.4131,0.9654,1.131
1.169406093,0.4126,0.4024,0.9610,1.121
1.17187453,0.4009,0.3897,0.9610,1.112
1.176606874,0.3745,0.3667,0.9596,1.093
1.181620155,0.3438,0.3399,0.9493,1.065
1.186443437,0.3164,0.3120,0.9352,1.035
1.189195885,0.2998,0.2993,0.9298,1.022
1.193752864,0.2613,0.2617,0.9581,1.027
1.19848427,0.2364,0.2383,0.9874,1.043
1.201477551,0.2300,0.2349,0.9903,1.043
1.206033437,0.2344,0.2476,0.9337,0.994
1.210562447,0.2300,0.2740,0.8805,0.950
1.215690312,0.2222,0.2852,0.8761,0.948
1.220797655,0.2432,0.2920,0.8761,0.955
1.225752395,0.2661,0.2793,0.8541,0.937
1.230981978,0.2891,0.2622,0.8155,0.904
1.235247864,0.3140,0.2554,0.7589,0.860
1.237821978,0.3199,0.2613,0.7296,0.838
1.242934635,0.3272,0.2891,0.6822,0.810
1.245858541,0.3282,0.3120,0.6651,0.805
1.251448645,0.3286,0.3565,0.6290,0.794
1.255567447,0.3125,0.3853,0.5840,0.766
1.25986578,0.2876,0.4009,0.5450,0.735
1.264871301,0.2798,0.4009,0.5225,0.716
1.267458124,0.2764,0.3931,0.5196,0.708
1.272843124,0.2691,0.3492,0.5479,0.703
1.276716457,0.3081,0.2857,0.5674,0.706
1.279121405,0.3135,0.2554,0.5772,0.705
1.281636405,0.3155,0.2285,0.5880,0.705
1.284193697,0.3164,0.2090,0.6021,0.712
1.289433801,0.3160,0.2007,0.6378,0.739
1.293619062,0.3135,0.2154,0.6851,0.784
1.296164374,0.3140,0.2241,0.7130,0.811
1.299898905,0.3257,0.2320,0.7345,0.836
1.303685155,0.3677,0.2505,0.7769,0.895
1.306102812,0.3931,0.2652,0.7882,0.920
1.310836353,0.4415,0.3008,0.7808,0.946
1.31607776,0.4595,0.3218,0.7633,0.947
1.320782603,0.4917,0.3946,0.6612,0.914
1.323445416,0.5337,0.4195,0.6260,0.923
1.328073437,0.6617,0.4463,0.5259,0.956
1.330883957,0.7647,0.4478,0.4551,0.996
1.335436405,0.7965,0.4727,0.4722,1.040
1.33787828,0.7901,0.4825,0.4864,1.046
1.340498228,0.7613,0.4849,0.4751,1.020
1.345202499,0.6978,0.4805,0.4664,0.967
1.347669843,0.6343,0.4717,0.5025,0.937
1.352549166,0.4966,0.4331,0.5611,0.865
1.355583332,0.4185,0.4063,0.6075,0.842
1.358041301,0.3794,0.3653,0.6607,0.845
1.36251302,0.3550,0.2696,0.7554,0.877
1.366882447,0.3404,0.1724,0.8575,0.939
1.369556874,0.3428,0.1304,0.9093,0.980
1.372295832,0.3819,0.0957,0.9605,1.038
1.374821249,0.4107,0.0835,1.0113,1.095
1.379384114,0.5098,0.1065,1.1241,1.239
1.382120207,0.5435,0.1372,1.1671,1.295
1.38677328,0.5640,0.2334,1.1984,1.345
1.389421718,0.5767,0.2876,1.1827,1.347
1.394212551,0.6173,0.3677,1.0978,1.312
1.397119218,0.6602,0.3907,1.0333,1.287
1.402378384,0.7345,0.3892,0.9102,1.233
1.406415416,0.6944,0.3496,0.8263,1.135
1.409076353,0.6334,0.3238,0.7872,1.061
1.411634687,0.5626,0.3052,0.7598,0.993
1.416350676,0.5010,0.2920,0.7486,0.947
1.422368853,0.5049,0.2281,0.7432,0.927
1.425883437,0.5479,0.2110,0.7637,0.963
1.428311093,0.5377,0.2393,0.7750,0.973
1.430828489,0.5308,0.2813,0.7794,0.984
1.433493124,0.5386,0.3330,0.7823,1.006
1.437133437,0.5674,0.3780,0.7852,1.040
1.440085155,0.6163,0.4004,0.7877,1.077
1.442855103,0.6666,0.3843,0.8199,1.124
1.44835927,0.6519,0.3682,0.8702,1.148
1.452330468,0.6964,0.3531,0.9122,1.201
1.455706197,0.7125,0.3223,0.9386,1.222
1.460069114,0.6832,0.2305,0.9889,1.224
1.465054947,0.5396,0.1480,1.0577,1.197
1.467611666,0.4976,0.1411,1.0797,1.197
1.472520259,0.4903,0.1514,1.0860,1.201
1.477374166,0.5269,0.1934,1.0353,1.178
1.482532134,0.5469,0.2554,0.9479,1.124
1.487317239,0.5494,0.3277,0.8629,1.074
1.49018427,0.5635,0.3584,0.8307,1.066
1.495420884,0.6031,0.4043,0.7852,1.069
1.499442134,0.6549,0.4283,0.7623,1.092
1.504066145,0.7154,0.4273,0.7594,1.127
1.506619478,0.7393,0.4170,0.7623,1.141
1.509106457,0.7525,0.4092,0.7642,1.148
1.511795155,0.7574,0.4068,0.7691,1.154
1.516377134,0.7579,0.4117,0.7711,1.157
1.518970989,0.7467,0.4346,0.7769,1.162
1.523022812,0.7437,0.4405,0.7745,1.161
1.525903332,0.7413,0.4366,0.7545,1.144
1.528476041,0.7374,0.4361,0.7359,1.129
1.533265728,0.7325,0.4346,0.6895,1.096
1.535931301,0.7178,0.4219,0.6636,1.065
1.53944177,0.6817,0.4024,0.6387,1.017
1.543502187,0.5875,0.3453,0.5914,0.902
1.548244947,0.5181,0.2896,0.5503,0.809
1.550844895,0.4957,0.2574,0.5464,0.781
1.553364114,0.4874,0.2100,0.5543,0.767
1.555772395,0.4922,0.1455,0.5777,0.773
1.560529218,0.4917,0.0127,0.6685,0.830
1.564206301,0.4742,-0.0356,0.7325,0.873
1.567921666,0.3931,-0.0855,0.8639,0.953
1.57317302,0.3199,-0.0718,0.9444,1.000
1.578356405,0.2857,-0.0317,0.9571,0.999
1.582474061,0.2783,0.0068,0.9195,0.961
1.584886405,0.2837,0.0244,0.8912,0.936
1.58974203,0.3238,0.0532,0.8253,0.888
1.594872291,0.3404,0.0732,0.7559,0.832
1.597975051,0.3550,0.0874,0.7222,0.810
1.602136561,0.3990,0.1255,0.6568,0.779
1.606626822,0.4488,0.1690,0.6075,0.774
1.609226041,0.4727,0.1851,0.5914,0.779
1.611897707,0.4908,0.1992,0.5816,0.787
1.616364009,0.4996,0.2085,0.5738,0.789
1.620920832,0.5079,0.2134,0.5645,0.789
1.623732603,0.5049,0.2119,0.5557,0.780
1.626484114,0.4844,0.2041,0.5499,0.761
1.631171041,0.4512,0.2002,0.5333,0.727
1.633792759,0.4297,0.1983,0.5206,0.704
1.639027134,0.3965,0.1939,0.4971,0.665
1.643231561,0.3687,0.1773,0.4708,0.624
1.648044791,0.3448,0.1533,0.4415,0.581
1.650841666,0.3350,0.1372,0.4224,0.556
1.653311718,0.3257,0.1275,0.4063,0.536
1.656350103,0.3145,0.1167,0.3970,0.520
1.660683228,0.2969,0.0899,0.3916,0.500
1.666339686,0.2852,0.0586,0.4009,0.495
1.67034427,0.2837,0.0322,0.4078,0.498
1.673137968,0.2769,0.0230,0.4097,0.495
1.675762603,0.2735,0.0132,0.4126,0.495
1.681216718,0.2715,0.0142,0.4429,0.520
1.684964009,0.2691,-0.0181,0.4590,0.532
1.689903489,0.2774,-0.0269,0.4639,0.541
1.695257968,0.2862,-0.0298,0.4537,0.537
1.697853905,0.2950,-0.0215,0.4493,0.538
1.700267655,0.3120,-0.0117,0.4322,0.533
1.704669582,0.3501,0.0132,0.3750,0.513
1.70709802,0.3658,0.0269,0.3413,0.501
1.709609426,0.3775,0.0288,0.3120,0.491
1.712133697,0.3482,-0.0698,0.2095,0.412
1.716486718,0.3213,-0.1572,0.1074,0.374
1.719360207,0.5406,-0.2114,0.1865,0.610
1.722951978,0.5743,-0.1690,0.2432,0.646
1.726804374,0.5782,-0.0718,0.2061,0.618
1.732009739,0.5186,0.0073,0.1397,0.537
1.736374218,0.4322,0.0562,0.1431,0.459
1.739706041,0.3804,0.0278,0.1382,0.406
1.743675416,0.3272,-0.0024,0.1778,0.372
1.746592603,0.3199,-0.0039,0.2227,0.390
1.75171552,0.3184,-0.0054,0.2764,0.422
1.759354634,0.3369,-0.0571,0.4229,0.544
1.763920103,0.3487,-0.1192,0.4620,0.591
1.766937916,0.3672,-0.1885,0.5079,0.654
1.770640624,0.3877,-0.2559,0.5181,0.696
1.773068593,0.4004,-0.2925,0.5123,0.713
1.775500103,0.4180,-0.3233,0.5118,0.736
1.778632916,0.4375,-0.3438,0.5162,0.759
1.78363703,0.4986,-0.3526,0.5416,0.816
1.787600051,0.5943,-0.3101,0.5543,0.870
1.79057427,0.6466,-0.2823,0.5469,0.893
1.794620624,0.7017,-0.2500,0.5308,0.915
1.797399113,0.8116,-0.1812,0.5098,0.975
1.800094947,0.8634,-0.1558,0.5020,1.011
1.802489322,0.9107,-0.1328,0.4957,1.045
1.807756301,0.9654,-0.1089,0.4703,1.079
