time,gFx,gFy,gFz,TgF
1.458884791,0.1968,0.1875,0.8214,0.865
1.461742656,0.2168,0.1919,0.8292,0.878
1.464603021,0.2407,0.1997,0.8175,0.875
1.468685208,0.2964,0.2329,0.7672,0.855
1.473593906,0.3345,0.2705,0.7471,0.862
1.47626875,0.3413,0.2827,0.7471,0.869
1.479658229,0.3384,0.2867,0.7564,0.877
1.484687604,0.3189,0.2676,0.7823,0.886
1.488190208,0.2964,0.2197,0.8131,0.893
1.490703854,0.2847,0.1973,0.8272,0.897
1.495205052,0.3037,0.1577,0.8551,0.921
1.497984844,0.3101,0.1460,0.8629,0.928
1.502793802,0.3155,0.1382,0.8521,0.919
1.506038281,0.3213,0.1353,0.8424,0.912
1.510276718,0.3164,0.1431,0.8209,0.891
1.515149791,0.3365,0.1709,0.7808,0.867
1.517680885,0.3453,0.1821,0.7569,0.852
1.520419791,0.3589,0.1963,0.7281,0.835
1.525412396,0.4122,0.2114,0.6602,0.807
1.529686198,0.3853,0.2163,0.6202,0.761
1.532200208,0.3614,0.2158,0.6031,0.735
1.536894479,0.3223,0.2202,0.5728,0.693
1.539691614,0.3076,0.2271,0.5787,0.694
1.542156302,0.2984,0.2285,0.5757,0.688
1.544564218,0.2945,0.2334,0.5713,0.684
1.548670573,0.2881,0.2451,0.5538,0.671
1.551969114,0.3501,0.2066,0.5318,0.669
1.565823333,0.5157,0.0923,0.5626,0.769
1.574282552,0.3526,0.1651,0.4805,0.618
1.578598333,0.1738,0.2803,0.4444,0.553
1.581154323,0.1655,0.2945,0.4722,0.581
1.584395989,0.1729,0.2837,0.4917,0.593
1.590804635,0.2398,0.2339,0.5596,0.652
1.594121718,0.2935,0.1792,0.6592,0.744
1.598638333,0.3257,0.1314,0.7550,0.833
1.602843593,0.3560,0.0982,0.7716,0.855
1.606145104,0.3736,0.0869,0.7457,0.839
1.610055625,0.4019,0.0723,0.6802,0.793
1.615389739,0.3946,0.0576,0.6163,0.734
1.619965677,0.3365,0.0332,0.5772,0.669
1.624621875,0.2691,-0.0010,0.5660,0.627
1.629369948,0.2276,-0.0220,0.5694,0.614
1.63191875,0.2124,-0.0225,0.5704,0.609
1.634682343,0.2012,-0.0205,0.5674,0.602
1.639423021,0.1963,-0.0059,0.5787,0.611
